id_visita,data_visita,mes_referencia,unidade,tipo_agendamento,ferramenta_agendamento
99729,2024-09-09,2024-09,livance - brigadeiro psico,visita agendada,animus
97185,2024-09-09,2024-09,livance - brigadeiro 2,visita agendada,retool
99041,2024-09-09,2024-09,livance - brigadeiro,visita agendada,retool
81540,2024-09-09,2024-09,livance - botafogo,visita agendada,retool
99174,2024-09-09,2024-09,livance - botafogo,visita agendada,retool
99011,2024-09-09,2024-09,livance - botafogo,visita agendada,retool
93686,2024-09-09,2024-09,livance - campinas,visita agendada,retool
99542,2024-09-09,2024-09,livance - botafogo,visita agendada,animus
99558,2024-09-09,2024-09,livance - botafogo,visita agendada,animus
81792,2024-09-09,2024-09,livance - barra da tijuca,visita agendada,retool
95270,2024-09-09,2024-09,livance - barra da tijuca,visita agendada,retool
99655,2024-09-09,2024-09,livance - alphaville,visita agendada,retool
99803,2024-09-09,2024-09,livance - alphaville,visita agendada,animus
94206,2024-09-09,2024-09,livance - campinas,visita agendada,retool
98906,2024-09-09,2024-09,livance - brigadeiro psico,visita agendada,retool
99546,2024-09-09,2024-09,livance - market place,visita agendada,animus
97934,2024-09-09,2024-09,livance - tatuapé,visita agendada,admin
98097,2024-09-09,2024-09,visita virtual,visita agendada,retool
98522,2024-09-09,2024-09,visita virtual,visita agendada,retool
99081,2024-09-09,2024-09,visita virtual,visita agendada,retool
99180,2024-09-09,2024-09,visita virtual,visita agendada,retool
99357,2024-09-09,2024-09,visita virtual,visita agendada,retool
98652,2024-09-09,2024-09,livance - vila mariana,visita agendada,retool
99448,2024-09-09,2024-09,livance - vila mariana,visita agendada,animus
97474,2024-09-09,2024-09,visita virtual,visita agendada,retool
99151,2024-09-09,2024-09,livance - tatuapé,visita agendada,retool
99858,2024-09-09,2024-09,livance - perdizes,visita surpresa,surpresa
99449,2024-09-09,2024-09,livance - tatuapé,visita agendada,animus
99320,2024-09-09,2024-09,livance - paulista,visita agendada,retool
93993,2024-09-09,2024-09,livance - campinas,visita agendada,retool
48736,2024-09-09,2024-09,livance - perdizes,visita agendada,retool
99474,2024-09-09,2024-09,livance - tatuapé,visita agendada,animus
99029,2024-09-09,2024-09,livance - santo andré,visita agendada,retool
99765,2024-09-08,2024-09,livance - pinheiros,visita surpresa,surpresa
99027,2024-09-06,2024-09,livance - botafogo,visita agendada,retool
37957,2024-09-06,2024-09,livance - market place,visita agendada,retool
99128,2024-09-06,2024-09,livance - market place,visita agendada,retool
80498,2024-09-06,2024-09,livance - botafogo,visita agendada,retool
95259,2024-09-06,2024-09,livance - botafogo,visita agendada,retool
98448,2024-09-06,2024-09,livance - botafogo,visita agendada,retool
98977,2024-09-06,2024-09,livance - botafogo,visita agendada,animus
99390,2024-09-06,2024-09,livance - botafogo,visita agendada,animus
99160,2024-09-06,2024-09,livance - botafogo,visita agendada,retool
97982,2024-09-06,2024-09,livance - barra da tijuca,visita agendada,retool
98546,2024-09-06,2024-09,livance - barra da tijuca,visita agendada,retool
98756,2024-09-06,2024-09,livance - barra da tijuca,visita agendada,retool
88469,2024-09-06,2024-09,livance - angélica,visita agendada,retool
98699,2024-09-06,2024-09,livance - paulista,visita agendada,retool
98414,2024-09-06,2024-09,livance - barra da tijuca,visita agendada,retool
94234,2024-09-06,2024-09,livance - paulista,visita agendada,retool
98209,2024-09-06,2024-09,livance - paulista,visita agendada,retool
23135,2024-09-06,2024-09,livance - vila mariana,visita agendada,retool
99001,2024-09-06,2024-09,livance - perdizes,visita agendada,retool
74933,2024-09-06,2024-09,visita virtual,visita agendada,retool
96008,2024-09-06,2024-09,visita virtual,visita agendada,retool
97802,2024-09-06,2024-09,visita virtual,visita agendada,retool
98935,2024-09-06,2024-09,visita virtual,visita agendada,retool
98702,2024-09-06,2024-09,visita virtual,visita agendada,retool
99388,2024-09-06,2024-09,livance - vila madalena,visita agendada,retool
99380,2024-09-06,2024-09,livance - tatuapé,visita agendada,retool
99412,2024-09-06,2024-09,livance - santo andré psico,visita agendada,animus
98793,2024-09-06,2024-09,livance - santo andré,visita agendada,retool
63944,2024-09-06,2024-09,livance - perdizes,visita agendada,retool
98781,2024-09-06,2024-09,livance - perdizes,visita agendada,retool
99053,2024-09-05,2024-09,livance - paulista,visita agendada,animus
98745,2024-09-05,2024-09,livance - santo andré,visita agendada,animus
99143,2024-09-05,2024-09,livance - santo andré,visita agendada,animus
98812,2024-09-05,2024-09,livance - pinheiros,visita agendada,retool
96220,2024-09-05,2024-09,livance - perdizes,visita agendada,retool
98523,2024-09-05,2024-09,livance - perdizes,visita agendada,retool
98913,2024-09-05,2024-09,livance - perdizes,visita agendada,retool
98951,2024-09-05,2024-09,livance - barra da tijuca,visita agendada,animus
99166,2024-09-05,2024-09,livance - paulista,visita agendada,admin
99252,2024-09-05,2024-09,livance - paulista,visita agendada,animus
98879,2024-09-05,2024-09,livance - itaim,visita agendada,retool
92678,2024-09-05,2024-09,livance - botafogo,visita agendada,retool
97704,2024-09-05,2024-09,livance - botafogo,visita agendada,retool
98482,2024-09-05,2024-09,livance - botafogo,visita agendada,retool
99170,2024-09-05,2024-09,livance - angélica,visita agendada,retool
98470,2024-09-05,2024-09,livance - santo andré,visita agendada,admin
70661,2024-09-05,2024-09,livance - santo andré,visita agendada,retool
99091,2024-09-05,2024-09,livance - santo andré psico,visita agendada,retool
98775,2024-09-05,2024-09,visita virtual,visita agendada,retool
98219,2024-09-05,2024-09,livance - santo andré psico,visita agendada,retool
97676,2024-09-05,2024-09,visita virtual,visita agendada,retool
97679,2024-09-05,2024-09,visita virtual,visita agendada,retool
98509,2024-09-05,2024-09,visita virtual,visita agendada,retool
98694,2024-09-05,2024-09,visita virtual,visita agendada,retool
98760,2024-09-05,2024-09,visita virtual,visita agendada,retool
97000,2024-09-05,2024-09,visita virtual,visita agendada,retool
98875,2024-09-05,2024-09,livance - vila mariana,visita agendada,retool
70227,2024-09-05,2024-09,livance - vila madalena,visita agendada,retool
73949,2024-09-05,2024-09,livance - tatuapé,visita agendada,retool
87212,2024-09-05,2024-09,livance - tatuapé,visita agendada,retool
96672,2024-09-05,2024-09,livance - tatuapé,visita agendada,retool
98787,2024-09-05,2024-09,livance - tatuapé,visita agendada,animus
98916,2024-09-05,2024-09,livance - vila mariana,visita agendada,retool
96652,2024-09-04,2024-09,livance - campinas,visita agendada,retool
98615,2024-09-04,2024-09,livance - paulista,visita agendada,animus
98311,2024-09-04,2024-09,livance - market place,visita agendada,retool
98710,2024-09-04,2024-09,livance - market place,visita agendada,animus
98835,2024-09-04,2024-09,livance - market place,visita agendada,animus
99002,2024-09-04,2024-09,livance - market place,visita agendada,retool
98988,2024-09-04,2024-09,livance - itaim,visita agendada,retool
79988,2024-09-04,2024-09,livance - botafogo,visita agendada,retool
98926,2024-09-04,2024-09,livance - brigadeiro psico,visita agendada,retool
98703,2024-09-04,2024-09,livance - angélica,visita agendada,retool
97284,2024-09-04,2024-09,livance - botafogo,visita agendada,retool
98274,2024-09-04,2024-09,livance - botafogo,visita agendada,retool
99003,2024-09-04,2024-09,livance - botafogo,visita agendada,retool
97420,2024-09-04,2024-09,livance - paulista,visita agendada,retool
98134,2024-09-04,2024-09,livance - paulista,visita agendada,retool
98684,2024-09-04,2024-09,visita virtual,visita agendada,retool
98443,2024-09-04,2024-09,livance - perdizes,visita agendada,retool
98844,2024-09-04,2024-09,visita virtual,visita agendada,retool
98993,2024-09-04,2024-09,livance - tatuapé,visita agendada,retool
97170,2024-09-04,2024-09,visita virtual,visita agendada,retool
98548,2024-09-04,2024-09,visita virtual,visita agendada,retool
98681,2024-09-04,2024-09,visita virtual,visita agendada,retool
98841,2024-09-04,2024-09,visita virtual,visita agendada,retool
96426,2024-09-04,2024-09,visita virtual,visita agendada,retool
98236,2024-09-04,2024-09,livance - vila olímpia,visita agendada,retool
99013,2024-09-04,2024-09,livance - vila madalena,visita agendada,animus
99016,2024-09-04,2024-09,livance - vila madalena,visita agendada,retool
99082,2024-09-04,2024-09,livance - vila madalena,visita agendada,retool
98920,2024-09-04,2024-09,livance - vila olímpia,visita agendada,retool
98747,2024-09-03,2024-09,livance - market place,visita agendada,animus
98541,2024-09-03,2024-09,livance - perdizes,visita agendada,retool
88350,2024-09-03,2024-09,livance - paulista,visita agendada,retool
98708,2024-09-03,2024-09,livance - paulista,visita agendada,admin
92568,2024-09-03,2024-09,livance - market place,visita agendada,retool
98801,2024-09-03,2024-09,livance - botafogo,visita agendada,animus
97941,2024-09-03,2024-09,livance - campinas,visita agendada,retool
86332,2024-09-03,2024-09,livance - botafogo,visita agendada,retool
98908,2024-09-03,2024-09,livance - botafogo,visita agendada,retool
96773,2024-09-03,2024-09,livance - alphaville,visita agendada,retool
98939,2024-09-03,2024-09,livance - santo andré,visita agendada,animus
98994,2024-09-03,2024-09,livance - pinheiros,visita agendada,retool
96945,2024-09-03,2024-09,livance - pinheiros,visita agendada,retool
98857,2024-09-03,2024-09,livance - santo andré,visita agendada,animus
58704,2024-09-03,2024-09,livance - tatuapé,visita agendada,admin
81076,2024-09-03,2024-09,visita virtual,visita agendada,retool
93848,2024-09-03,2024-09,visita virtual,visita agendada,retool
98547,2024-09-03,2024-09,livance - vila olímpia,visita agendada,animus
98720,2024-09-03,2024-09,livance - vila madalena,visita agendada,animus
98849,2024-09-03,2024-09,livance - vila mariana,visita agendada,animus
84716,2024-09-03,2024-09,livance - tatuapé,visita agendada,retool
98101,2024-09-03,2024-09,livance - tatuapé,visita agendada,admin
98976,2024-09-03,2024-09,livance - tatuapé,visita agendada,animus
138023,2024-09-03,2024-09,livance - santo andré psico,visita agendada,retool
97812,2024-09-03,2024-09,livance - santo andré,visita agendada,retool
98319,2024-09-02,2024-09,livance - botafogo,visita agendada,retool
97139,2024-09-02,2024-09,livance - perdizes,visita agendada,retool
97381,2024-09-02,2024-09,livance - perdizes,visita agendada,admin
98507,2024-09-02,2024-09,livance - perdizes,visita agendada,animus
81024,2024-09-02,2024-09,livance - paulista,visita agendada,retool
98466,2024-09-02,2024-09,livance - paulista,visita agendada,animus
98623,2024-09-02,2024-09,livance - brigadeiro psico,visita agendada,retool
98344,2024-09-02,2024-09,livance - alphaville,visita agendada,retool
98753,2024-09-02,2024-09,livance - botafogo,visita agendada,animus
98621,2024-09-02,2024-09,livance - barra da tijuca,visita agendada,animus
98780,2024-09-02,2024-09,livance - angélica,visita agendada,animus
85637,2024-09-02,2024-09,livance - alphaville,visita agendada,retool
98032,2024-09-02,2024-09,livance - alphaville,visita agendada,retool
98800,2024-09-02,2024-09,livance - pinheiros,visita agendada,retool
98550,2024-09-02,2024-09,livance - alphaville,visita agendada,retool
92481,2024-09-02,2024-09,livance - perdizes,visita agendada,retool
98783,2024-09-02,2024-09,livance - angélica,visita agendada,animus
98429,2024-09-02,2024-09,livance - pinheiros,visita agendada,animus
98743,2024-09-02,2024-09,livance - vila mariana,visita agendada,retool
93957,2024-09-02,2024-09,visita virtual,visita agendada,retool
97181,2024-09-02,2024-09,visita virtual,visita agendada,retool
97748,2024-09-02,2024-09,visita virtual,visita agendada,retool
98465,2024-09-02,2024-09,livance - santo andré,visita agendada,retool
98313,2024-09-02,2024-09,visita virtual,visita agendada,retool
98806,2024-09-02,2024-09,visita virtual,visita agendada,retool
97870,2024-09-02,2024-09,visita virtual,visita agendada,retool
98584,2024-09-02,2024-09,livance - vila madalena,visita agendada,retool
98006,2024-09-02,2024-09,livance - tatuapé,visita agendada,retool
98447,2024-09-02,2024-09,livance - tatuapé,visita agendada,retool
98689,2024-09-02,2024-09,livance - santo andré psico,visita agendada,animus
96996,2024-09-02,2024-09,livance - santo andré,visita agendada,retool
98335,2024-09-02,2024-09,livance - santo andré,visita agendada,animus
93501,2024-09-01,2024-09,livance - perdizes,visita surpresa,surpresa
99036,2024-09-01,2024-09,livance - alphaville,visita agendada,admin
98226,2024-08-31,2024-08,livance - campinas,visita agendada,retool
98457,2024-08-31,2024-08,livance - alphaville,visita agendada,retool
98381,2024-08-31,2024-08,livance - barra da tijuca,visita agendada,retool
96456,2024-08-31,2024-08,livance - barra da tijuca,visita agendada,retool
98168,2024-08-31,2024-08,livance - botafogo,visita agendada,retool
90390,2024-08-31,2024-08,livance - botafogo,visita agendada,retool
98387,2024-08-31,2024-08,livance - brigadeiro,visita agendada,retool
97587,2024-08-31,2024-08,livance - market place,visita agendada,retool
98644,2024-08-31,2024-08,livance - itaim,visita agendada,animus
98655,2024-08-31,2024-08,livance - paulista,visita agendada,animus
96877,2024-08-31,2024-08,livance - paulista,visita agendada,retool
98404,2024-08-31,2024-08,livance - perdizes,visita agendada,retool
98287,2024-08-31,2024-08,livance - vila mariana,visita agendada,retool
98154,2024-08-31,2024-08,livance - vila mariana,visita agendada,animus
98423,2024-08-30,2024-08,livance - alphaville,visita agendada,retool
88619,2024-08-30,2024-08,livance - paulista,visita agendada,retool
97513,2024-08-30,2024-08,livance - paulista,visita agendada,retool
97798,2024-08-30,2024-08,livance - paulista,visita agendada,retool
98048,2024-08-30,2024-08,livance - paulista,visita agendada,retool
98493,2024-08-30,2024-08,livance - paulista,visita agendada,retool
98069,2024-08-30,2024-08,livance - market place,visita agendada,retool
98336,2024-08-30,2024-08,livance - brigadeiro psico,visita agendada,admin
98289,2024-08-30,2024-08,livance - itaim,visita agendada,retool
98071,2024-08-30,2024-08,livance - campinas,visita agendada,retool
97996,2024-08-30,2024-08,livance - santo andré psico,visita agendada,retool
86999,2024-08-30,2024-08,livance - botafogo,visita agendada,retool
96409,2024-08-30,2024-08,livance - botafogo,visita agendada,retool
98434,2024-08-30,2024-08,livance - botafogo,visita agendada,retool
96549,2024-08-30,2024-08,livance - barra da tijuca,visita agendada,retool
98142,2024-08-30,2024-08,livance - pinheiros,visita agendada,retool
97374,2024-08-30,2024-08,livance - vila mariana,visita agendada,retool
98184,2024-08-30,2024-08,livance - tatuapé,visita agendada,retool
98090,2024-08-30,2024-08,visita virtual,visita agendada,retool
97995,2024-08-30,2024-08,livance - tatuapé,visita agendada,retool
90540,2024-08-30,2024-08,visita virtual,visita agendada,retool
96178,2024-08-30,2024-08,visita virtual,visita agendada,retool
96541,2024-08-30,2024-08,visita virtual,visita agendada,retool
97515,2024-08-30,2024-08,visita virtual,visita agendada,retool
97824,2024-08-30,2024-08,visita virtual,visita agendada,retool
